label,text,model_pred
1,racist attacks on white dutch people by mobs of muslim immigrants continue ( video ) va,1.0
1,this tranny doesn't even look white !,1.0
1,white supremacist don't like jews are black ppl . trumps family is jewish . trump helps african american,0.0
1,because beautiful white  blonde haired babies are absolutely adorable and against everything they stand for . :(,1.0
1,#narendramodi is making india proud . he loves his country & fights for it . #rajdeepsardesai is ashamed to be indian ( & hindu ) & belittles it,1.0
1," da bears : white hero mike ditka attacks nfl negroids  calls out  "" oppression "" "" hoax via """,1.0
1,politically correct jewish press continues to humanize pedophiles via,
1,real quotes from anti-white globalist jew,1.0
1,how did less than 3 % of pop acquire so much clout ? oops  forgot it is anti-semitic of me to ask that question .,1.0
1,i would just like to know a real world example of where racial equality has been demonstrated,0.0
1,amen ! that's why i only support what is openly pro white  no code words  just pure white pride !,1.0
1,: caleb russell inspires next #cair bus ad : #myjihad is to kill all the white people on this bus,1.0
1,via white privilege conference says resisting jihad terror is racist  bashes robert ... #catholic,0.0
1,by diversify you mean a plague  reminiscent of the nothing from the never ending story . nieberhoods one by one turning to ghetto slums full of black hoodlums and white homosexuals that teach white guilt and anti cis feminism .. filth,1.0
1,eu multikulti enthusiast expresses view of the elite but ignores reality of indian subcontinent  south,
1,racist kkk cops shooting @ other cops is strategy of #alec clans to vilify ! otherwise  cameras will identify shooter !,0.0
1,with the help of congress  donald trump will build a wall along our southern border . we must secure our borders  it's national security !,0.0
1,but they still won't arrest the wavers of hezbolla and jihad flags ...,0.0
1,barack obama is a racist black man who hates white people.and he is a communist muslim who hates america.and it trickled down for 8 yrs .,1.0
1,even if white birthrates rise it can't match the combination of non-white migration and the net births of non-whites already here .,0.0
1,and because of this  white americans are losing their home and country .,0.0
1,jews  communists and genocidal hate in whiteness studies #withjewswelose #hitlerwasright,1.0
1,black lives matters is run by lesbians !,0.0
1,after fifty years of integrated schools  blacks can't compete at the white or asian level in a single school district !,1.0
1,sounds like some sort of skinhead thing  which is the complete opposite of identity evropa's aesthetic .,1.0
1," christian hate minister walid shoebat says  "" kill gays "" "" """,1.0
1,americans are white . it was founded  created  and ran by whites until boomer hippies got white guilt,1.0
1,all the founding fathers of the us were all white men . white people couldn't immigrate to a non-existent country  they created one .,0.0
1,the longer they take releasing his motives  the scarier it becomes for the white race,1.0
1,jewish mayor of st . petersburg  florida ' bans ' donald trump via #withjewswelose,0.0
1,right . white men didn't kill all the jews  so the jews are,
1,white privilege 101 : salon is there any truth to the argument that jews are hostile to white people ?,0.0
1,white people are an endangered species that is affected by open borders .,0.0
1,jewish harvard professor wants to abolish the white race via but i bet jews are okay in his eyes .,1.0
1,defend the aryan race . they'll learn from they're wide awake nightmare,1.0
1,"  "" : uk muslim texted  "" "" i'm going to go jew bashing  "" "" then beat up a jew "" "" #isis #muslims """,1.0
1,the white man's revolution of 2016 via,0.0
1,illegal immigration is theft,1.0
1,- 15 year old white danish girl blinded by african muslims in racially motivated hate crime ( video ),1.0
1," mixing easter and holocaust commemoration : literal holocaustianity !  "" that jew died for you "" "" ... """,0.0
1," ... that salacious malicious invasion by those racist animals is another reason for  "" racial divide "" "" that potus created ! """,1.0
1,donald trump is going to kill the and i couldn't be happier . it's a party dedicated to destruction of white america,1.0
1,should change because brian is a self-hating white who pushes his agenda everywhere .,1.0
1,: discussion time : morality and the potential destruction of white civilization via,
1,happy #easter and happy birthday to adolf #hitler,1.0
1,us murders concentrated in non-white counties #swrm #us via,0.0
1,only white people pollute . brown people enrich  goy !,1.0
1,"  "" white men stole it all "" "" """,0.0
1,poor blacks n america are the most spoiled & pampered group of people n,1.0
1,hey guys anyway i can join up ? i follow orders really well . just ask anybody  no one does #uncletom like me !,1.0
1,wait a minute . are you sure you're not a white guy with a black guy profile pic ? isn't trump racist ?,1.0
1,an advanced white man  but why is he tolerant of the jew menace ?,1.0
1,jew killed by a non jew in isreal there is outrage . white children killed by non whites in a white country ; silence .,1.0
1,can't wait to hear them wail when someone they loved ones is raped or killed by one of their pet non whites !,1.0
1,they might be human beings  but they ain't pure white .,0.0
1,islam is a garbage religion and a violent political system . outlaw islam .,1.0
1,the california gop convention is under siege by protesters with mexican flags,0.0
1,what you deserve for being useless white goy i am more than done and ive been trying with you lot for 30 years ps you dont want to hear what i really think with all the new characters your jew overlords let me type in one space now,1.0
1,america was founded and built by white people - simple fact my friend . you may not like it but it's true,1.0
1,minneapolis mayoral candidate raymond dehn proposes disarming cops after muslim cop kills unarmed woman,0.0
1,still believes ( like trump ) that whites are superior race,1.0
1,left wing traitors are scared native europeans will demand their identity  culture  history and land back !,1.0
1,"  "" : kkk alive and well white brother hood unite ku klux klan "" "" hey do u recruit kindergartners """,1.0
1," you're lying brazenly & you accuse us of  "" hate "" "" ? it is not hate to oppose jihad terror vs . ahmadis """,0.0
1,lol . you will learn what it means to be white and proud of your race . or be jooish and face the consequences .,1.0
1,he should say that . he's an anti-white groid .,1.0
1,& i talk about her channel  political correctness  sjws  jews and race #hitlerwasright,1.0
1,yeah it's called white nationalism . knows pepe is a hate symbol now,1.0
1,black run america : white girl suffers seizure after black girl assault in mcdonalds,1.0
1," but you attack  "" black nationalism "" "" when are you going after those white nationalist folks ? any tweets of you debating them ? """,0.0
