text,label
supreme court declines to review case of marine court-martialed over bible verse . via,0
there is no future without past . their goal to to extriminate white race so the remaning,1
" dont celebrate yet.they like to call some of the brown population white.our jails here are full of  "" white "" "" illegals from south of the border """,1
oh  shaddap ! the vegas terroeist was a white american male . maybe those people should be outlawed !,0
"  "" they accumulated "" "" that's a joke ! what non-whites are fed by activists to keep their power . """,1
" rt  "" : mandela health problems renew fears of white genocide in south africa via "" "" """,1
" rt ' holocaust ' debate / comments / news  "" only israelites are kosher "" "" nnatali cohen vaxberg in a new video for p ... """,0
thank you for your service  white men,0
faggots,1
talmud : ' all property of other nations belongs to the jewish nation which  consequently  is entitled to seize it without scruples ',0
you mean other than white . because if you white you get no justice maybe before but not any more .,0
: arizona law to criminalize undocumented immigrants illegal aliens #illegalimmigration #afire,0
was about time ... let's make those fat white people lose some weight .,1
hitler liked huge tanks . however  i could not think of a balance between pavement and weight .,1
join the fight for the #white #workingclass,1
has become a school committed to black empowerment and white disenfranchisement .,1
y'all are probably white supremacists peopl,1
they target whites everyday .,1
" so ... black is the new  "" white "" ""  mr . lansing ? loony left . """,1
the odd alignment of the deep south and northeast  mississippi and massachusetts  reflects disillusionment with #truconservatism,0
he is 1/2 white adopted by white parents.what injustice did he ever face ? looks like he benefited from the freedom that flag represents !,0
" rt easy - #noamnesty mt  "" : . - we will continue the fight to put citizens first ... """,0
islamists embedded in white house ? #rt #stopislam #crusades #makedclisten #wakeupamerica,1
trump announcing today a plan to address crisis . altright can amp this up . adding to cause ... ? = cultural marxism .,0
quick ! ! ban that hateful racist movie  #forrestgump ! ! he was named after nathan bedford forrest . #nathanbedfordforrest ! ! founder,0
meaning 1 white for every 30 ?,1
jailed criminals are running bihar  cm is on foreign assignment sent by,0
the american people are not charlie brown but apparently congress is . #toosimpleforkarlrove,0
boo-fucking-hoo  a white supremacist was attacked for spewing hate  which is not protecte,0
already happening in toronto and is 52 % non-white . detroit : the death of white civilisation via,1
happy mother's day to all the wonderful #aryan moms out there . thank you !,1
beautiful picture from yesterday's national prayer service . so many incredible speakers and singers . so moving !,0
aint that america : how witchcraft empowers queers and trans people : it ain't that great anymore,1
pictures from inside one of adolf hitlers last surviving bunkers - in france #swrm #hitler via,0
: the perpetuity of jihad,0
: racist black thugs shoot white baby in the face for the fun of it,1
and you expect to garner sympathetic coverage from the jewish media if you bend over and ask,1
dnc chair candidate wants to ' shut other white people down ' via,0
whiteness is supreme in white countries . every other race is even more ethnocentric than even whites are  in their respective countries,1
no  that's always been the term #etymology rt : nope  but ' racist ' is the new n word for white people .,1
so you're claiming he's no better than the #blacklivesmatter racist hate group ?,1
happy white history month,0
with white supremacy as your argument ?,0
we will rise again  like a fiery phoenix . the tides are turning culturally and we'll make sure the pendulum continues to swing our way .,0
white folks are the answer ? read your history . #stophate,0
this ^ the white race's response  or lack thereof  2 these attempts 2 eradicate our past &,1
the left wants white pipo to go away ...,1
suspected spiritual and clan leader,0
thanks for putting this picture up i'm a white male in south africa we are murdered in our houses becuz were white,1
what she describes is almost identical to what i saw . #charlottesville #unitetheright,0
that's the only kind of white male who would vote for clinton . is he gay ?,1
bjp will be finished if they make the mistake of selling oilfields and other natural resources to ambanis and cronies .,0
