idx,orig_label,new_label,orig_text,adv_text,num_queries,random_sim,final_sim,changed_rate(%),random_changed_rate(%),attack-after-label
566,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",has been proven right yet again ! for many years davidduke has been warning people about hollyweird etc,has been proven right yet ago ! for many years davidduke has yielded forewarned people about hollyweird eas,716,0.41639197,0.48614419,22.22222222222222,33.33333333333333,0
567,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the entire non white part of the earth hates us even non white christians the ones that you praise,the entire non white part of the earth hatin us already non white christians the ones that you complimenting,480,0.21781325,0.6350835,15.789473684210526,26.31578947368421,1
568,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the exploitation of southern poor white trash to turn them against their own countrymen why do you think they chose abe \?,the exploitation of southern rotten bia trash to spin them against their privy population why do you think they chose abe \?,809,0.56264126,0.61365485,22.727272727272727,18.181818181818183,1
569,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white on white crime is no where near the rate black on black is we have a platform for ppl to be protected from cops already fuckblm,blank on bai crime is no where near the rate triad on black is we got a platform for ppl to be protected from cops already fuckblm,468,0.25352728,0.52505755,14.814814814814811,14.814814814814811,1
570,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",black crime theres a reason we mostly hear about white microaggressions via,darkened crime dont a reason we mostly hear about bianco microaggressions via,468,0.030359149,0.34223646,25.0,16.666666666666664,0
571,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",they want all white children to be dead,they want all montes children to be dead,2,0.068298936,0.068298936,12.5,12.5,1
572,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",it 's because they are a bunch of w i n o 's \( cucks who are white in name only \) who are too afraid to be pro white,it 's because they are a bunch of w i n o 's \( cucks who are white in name only \) who are too afraid to be specialists bianchi,447,0.32043582,0.471632,6.666666666666667,10.0,1
573,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",and let the record show that black lives matter is a racist hate group advocating murder and hate,and let the record fairs that darkest lives matter is a racist hate group advocating killed and hate,442,0.38871032,0.68399495,16.666666666666664,11.11111111111111,1
575,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i have a koran sitting here next to me ! ! kill infidels kill jews kill kuffars and u were saying \?,i have a talmud sitting here next to me ! ! kill unbelievers kill jews kill kuffars and u were saying \?,275,0.5189549,0.5937387,9.090909090909092,9.090909090909092,1
576,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white americans are shockingly european despite decades of race mixing propaganda more,white americans are shockingly european despite decades of race mergers propaganda more,426,0.4329872,0.7831749,8.333333333333332,33.33333333333333,0
577,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",disavowing like that \? you boomers are really pining for that antifa terrorist approval are n't you \? faggots,disavowing like that \? you boomers are really pining for that antifa terrorist approval are n't you \? faggy,262,0.36949432,0.8801769,5.263157894736842,10.526315789473683,1
578,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",it 's only evil when white people do it,it 's purely evil when white people do it,196,0.3090285,0.7658254,11.11111111111111,22.22222222222222,1
579,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",ku klux klan heads to ferguson race riots to guard white businesses and protect innocent whites via,ku klux klan heads to ferguson rivalries riots to guard bai businesses and protect innocent translucent via,538,0.3694945,0.6613189,17.647058823529413,23.52941176470588,1
580,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the main threat to whites \( europeans \) are other whites \( antiwhite whites \) not any low iq 3rd worlder,the main endangering to arctic \( europeans \) are other icy \( antiwhite baek \) jamais any faintly iq 3rd worlder,1001,0.20800203,0.20800203,28.57142857142857,28.57142857142857,1
581,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",hah ! a sophisticated poll of white americans \? so a racist poll gives obvious racist 1 answer \? shame on you christians,hah ! a sophisticated poll of white americans \? so a racist questionnaires gives obvious racially 1 answer \? embarrassing on you christan,794,0.46430963,0.7609283,17.391304347826086,8.695652173913043,1
582,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",people cannot be what god has not made them to be blacks ' aggressions are survival tactics intended for living in africa,people cannot be what god has not made them to be brothas ' aggressions are living tactics intended for vivid in africa,481,0.51731217,0.6638706,13.636363636363637,18.181818181818183,0
583,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",civil rights laws were implemented to dispossess and enslave white people this is part of whitegenocide,civil rights laws were implemented to dispossess and enslave bradbury people this is part of whitegenocide,18,0.48265702,0.48265702,6.25,6.25,1
584,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white babies gets their heads bashed in by savage blacks in south africa white woman raped and white farmers executed,white babies gets their heads bashed in by quarrelsome brothas in south africa white maid wronged and ribeiro farmers executed,821,0.29556942,0.68897897,25.0,40.0,1
585,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",they do n't seem to understand western identity is white identity,they do n't seem to understand western identity is white discern,258,0.38180977,0.7026522,9.090909090909092,18.181818181818183,1
586,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",rt the alleged jewish holocaust is the biggest fraud in history withjewswelose nomorejewishlies,rt the alleged rabbinical holocaust is the biggest fraud in history withjewswelose nomorejewishlies,279,0.5458083,0.769963,7.6923076923076925,23.07692307692308,1
587,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i support slavery so much i think it should be brought back people worked and were well behaved back then,i support slavery so much i think it should be generated back people worked and were well behaved back then,348,0.32855374,0.8818338,5.0,10.0,1
588,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",9 year old white boy commits suicide after being tormented for months by racist arabs,9 year old ribeiro boy commits suicide after being tormented for months by racist farsi,328,0.6166671,0.64732814,13.333333333333334,13.333333333333334,1
589,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",go fight for white existence without us white southerners and see how far you get,go counter for sampaio phenomenon without us white southerners and opinion how far you get,575,0.07685453,0.29423082,26.666666666666668,40.0,0
590,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",why would any white person want to be around a fat black guy \? the smell alone would be overbearing,why would any white person want to be around a large black guy \? the smell alone would be overbearing,208,0.61104465,0.7339877,5.0,10.0,1
591,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",this jew is lying western civilization is white civilization,this jews is lying southerly dynasties is white civilisation,632,0.3306244,0.57416856,44.44444444444444,33.33333333333333,1
592,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",got to side with roosh on promotion of masculinity which is anathema to preening effeminate cuckservatives,got to side with roosh on promotion of masculinity which is anathema to blowhard standoffish cuckservatives,275,0.7900435,0.7900435,12.5,12.5,0
593,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",gob bluth stabbed by white power bill white power \( but \) i'm white,gob bluth stabbed by white hydro bill white authority \( but \) i'm white,396,0.39272678,0.6947549,14.285714285714285,21.428571428571427,0
594,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",heimbach does n't advocate for whites he works with the jew media to attack white identity why do you hate white people \?,heimbach does n't advocate for blanch he works with the nazis media to attack white identity why do you hate carvalho people \?,415,0.3433441,0.3433441,13.043478260869565,13.043478260869565,1
595,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",fliers posted at uc santa barbara blame jews for 9 11 israel did 9 11,fliers posted at uc santa barbara blame yehuda for 9 11 israel did 9 11,284,0.71456134,0.7711507,6.666666666666667,13.333333333333334,1
596,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",they fear the white they know what we can do,they trepidation the white they listen what we can do,284,0.4605751,0.5671207,20.0,20.0,0
597,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",you think you 're smart you filthy jew \? only the evolved developed ones became white blacks inferior,you think you 're smart you filthy ashkenazi \? only the evolved developed ones became pique blacks inferior,473,-0.03789866,0.61262274,11.11111111111111,27.77777777777778,1
598,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",palestinian textbook how to stab a jew,palestinian textbook how to stab a gentiles,173,0.5932273,0.79758286,14.285714285714285,28.57142857142857,1
599,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i wonder if every white person investigated today including potus is because he is white in today 's world being white is crime unto itself,i wonder if every sampaio person investigated today including potus is because he is white in today 's world being blank is crime hast itself,601,0.48196328,0.71030796,12.0,12.0,0
