text,attack-before-label,text-insert,attack-after-label
watch antifa member attack a supporter at the event . #auburnlive #auburn #altright,1.0,watch ant😃😸i😊fa memb😊er att😆😇ack a support😃er at the event . #auburnl😊ive #auburn #altright,0.0
if they don't say upfront they are for the white race its because they aren't !,1.0,if they do😂😇n't s😄🤣ay upfront they are for the wh😄😇ite race its because they aren't !,1.0
lmao fat feminists ghost tweet anti-white vitriol from beyond the grave,1.0,lmao fat feminists ghost tweet anti😻-white vitriol from beyond the grave,1.0
hey  you enjoy your white conquest . i'll be enjoying the peace and quiet . simptico .,1.0,hey you enjoy your wh😺😹ite conquest . i'll be enjoying the peace and quiet . simptico .,1.0
another pervert liberal ... fancy that !,1.0,anot😆😃h😂er pervert liber😄al ... fancy that !,0.0
i have seen this woman on youtube she is fantastic and so knowledgeable on muslim history and their infestation of the western world,1.0,i ha😂😻ve seen this wo😃😆man on youtube she is fantastic and so knowledge😆able on mus😄😸lim his🤣😇tory and their in😺festa😇tion of the western world,0.0
every prez disappoints . just do what is right . israel = good model for whites . i'm leery of jews  but wish them well in israel .,1.0,ev😂😂ery prez dis😹appoints . just do what is ri😁🤣ght . isr😆😇ael = go😄😺od model for whi😹😁tes . i'm leery of jews but wish them well in🤣 israel .,0.0
black activists call for lynching and hanging of white people and cops via,1.0,bl😊😻ack activists ca🤣😊ll for lynching and hanging of white people and cops via,1.0
what is #romney going to do for white americans ? not for blacks  jews  israel  latinos  asians  queers  etc . #gop,1.0,what is #romney go😊😸ing to do for wh😂😁ite amer😆😆icans ? not for bla🤣😂cks jews israel latinos asians queers etc . #gop,1.0
cernovich is a race mixer . he's ruined his white genes . 1000 years of pure genetics down the drain !,1.0,cernovich is a ra😇😹ce mix😃er . he's ruined h😺😁is wh😸😸ite genes . 1000 ye😺😂ars of pure genetics down the drain !,0.0
antifa hate whites . many are self hating white psychopaths ...,1.0,ant😄😺i😻fa ha😸😹te whites . many are self hating white psychopaths ...,1.0
blacks in us literally take more then they give back  your people are taking white tax dollars & complaining that it's still not enough,1.0,bla😄🤣cks in😊 us literal😃ly ta😻😻ke more then they g😊ive ba😃😆ck your peo😸🤣ple are taking white tax dollars & complaining that it's still not enough,0.0
a rich black guy and a rich jew team up to try and stir up attacks against white americans .,1.0,a rich bl🤣😄ack g😂😆uy and a rich j😻😺ew team up to try and stir up attacks aga🤣😸inst white americans .,1.0
so is mass non-white immigration to the west in the minds of jews,1.0,so is mass non😺-white im😃mig😁😺ra😸tion to the west in🤣 the minds of je😊😊ws,1.0
dirty left-wing scum ! #abortion #crueltyfree #ireland #whitegenocide,1.0,dirty left-wing scum ! #abor😹tion #crueltyfree #ireland #whiteg😸😆enocide,1.0
" lower iq and the resulting aggressive behaviours  inability to learn complex sciences  inability to self-reflect (  "" kangz "" ""  etc ) . impossible . """,1.0,"low😹er iq and the resulting aggress😊ive behaviours in😃abil😺ity to learn complex sciences in😻abil😁ity to self-reflect ( "" kangz "" "" etc ) . im🤣poss😺ible . """,0.0
: and on the same day a bunch of over paid black athletes protest whitey's oppression . white guilt is really paying,1.0,: and on the sa😹😁me day a bunch of ov😺😂😻er paid bl😂😃ack athletes protest whitey's oppres😸sion . wh😁😸ite guilt is real😂ly paying,0.0
like blaming jews for everything like white nationalists ?,1.0,li😁😄ke blaming jews for everything like white nationalists ?,1.0
the jews and muslims do have a common enemy .. white christians,1.0,the je😂🤣ws and mus😆🤣lims do have a common enemy .. white christians,0.0
white men against trump protester called out as filthy jew rat,1.0,wh😹😁ite m😄😆en against trump protest😺er called out as filthy jew rat,1.0
so zhids ordered stupid employees poor jew and other white collar working classlemmings that cal themselves,1.0,so zhids ordered stu😸😂pid employees poor j😂😄ew and oth😂😊😻er white collar working classlemmings that c🤣al themselves,0.0
they are riled all because she has a bunch of white kids and was encouraging other white women to have babies . that's what it boils down to .,1.0,they are riled all because she h😆😺as a bunch of wh😇😊ite kids and was encouraging oth😆🤣😁er wh😊😇ite wo😄😻men to have babies . that's what it boils down to .,1.0
" no ! what part of the word  "" illegal "" "" don't people understand ? """,1.0,"no ! what part of the wo🤣😇rd "" il🤣l😆😸eg😃al "" "" do😸😇n't people un😻derstand ? """,0.0
15 year old white danish girl blinded by african muslims in racially motivated hate crime | read via,1.0,15 ye😹😄ar o😸😊ld wh😊😂ite danish girl blinded by african muslims in😄 racial😆ly motivated hate crime | read via,1.0
white south africans trapped like frogs in boiling water as anti-white racial violence escalates via,1.0,wh😁😊ite so😺😆uth africans trapped li😊😸ke frogs in😄 boiling wat😺er as anti😊-white raci😁al violence escalates via,1.0
remember : these non white hoards will be dropping litters for decades to come ! america buried in a mudslide + republicans smile !,1.0,rememb😂er : these no😃😁n😂 wh🤣🤣ite hoards will be dropping litters for decades to co😺😂me ! ame😹😁rica buried in😻 a mudslide + republicans smile !,0.0
i hate the media  how manipulative and vile they are  always covering up for islam  but quick to demonize white people .,1.0,i ha🤣😸te the me😺😂dia how manipulat😹ive and vile they are alw😊😺ays covering up for is😹😆lam but quick to demon😇ize white people .,0.0
i suppose european patriots do ' hate ' in the sense they hate the idea of white demise and displacement .,1.0,i suppose euro😹😊pean patriots do ' ha😊😂te ' in🤣 the sense they ha🤣😻te the idea of wh😇😻ite dem😊ise and dis😃place😊ment .,0.0
extinction of america's white population speeds up #swrm #extinction #whitepopulation #whitegenocide,1.0,extinc😊tion of america's wh😻🤣ite popula😻tion speeds up #s😇😄wrm #extinc😺tion #whitepopula😃tion #whitegenocide,1.0
where is new testament says to kill rape anyone ? nowhere . prophet koran hadith command you to kill rape nonbelievers if you want go heaven,1.0,where is n🤣😹ew testa😂ment sa🤣😹ys to ki😻😇ll ra😄😸pe anyone ? nowhere . prophet koran hadith command you to ki😇😺ll rape non😄believers if you want go heaven,1.0
: kkk alive and well white brother hood unite ku klux klan white power,1.0,: k😆😇kk al😄ive and we😆😻ll white broth😆er hood un🤣ite ku klux klan white pow😃er,1.0
trump needs his hud examined : not a fan of faggots .,1.0,tr🤣😺ump needs h😁😃is hud examined : not a fan of faggots .,1.0
" gotta be a lame joke . like  "" nonviolent jihad "" "" ( oxymoron ) is okay ... """,1.0,"gotta be a lame joke . li😄🤣ke "" non😊violent ji😇😻had "" "" ( oxymoron ) is okay ... """,0.0
"  "" un data says sweden had 2nd highest rate of rape in the world . data suggest uptick is due to immigrants "" "" violent ... """,1.0,""" un😹 data sa😄😁ys sweden h😂😇ad 2nd highest rate of ra😆😆pe in😺 the wo😺🤣rld . data suggest uptick is due to im😺mi🤣😂grants "" "" violent ... """,1.0
" rt tommy robinson speaks about the jihad against europeans which is largely ignored by  "" moderate "" "" muslims . #normandy """,1.0,"rt tommy robinson speaks about the ji😂😁had aga🤣😸inst europeans which is large🤣ly ignored by "" moderate "" "" mus😂😁lims . #normandy """,0.0
obama sitting in that racist pastor jeremiah wright's church for over 20 years is far worse than scalise speaking at one pro white rally !,1.0,ob😁😸ama sitting in😆 that rac😂😊😸ist pastor jeremiah wright's church for ov😻😆😊er 20 ye😃😸ars is far worse than scal😹ise speaking at o😂😇ne pro white ral😁ly !,0.0
the white genocide continues : white race now a minority in three more uk towns and cities via,1.0,the wh😄😆ite geno🤣😁cide continues : wh😊😆ite race now a minor😂ity in😆 three more uk towns and cities via,1.0
poor snowflake white man . :(,1.0,poor snowflake wh😇😂ite man . :(,1.0
well  well  well . the news today is the leftist antifa nutt,1.0,we😃😂ll we😃😁ll well . the news today is the left😂ist anti😆fa nutt,0.0
antifa is code word for anti-white #whitegenocide #berkeley,1.0,ant😸😃i😃fa is code word for anti😺-white #whitegenocide #berkeley,1.0
how racist and stupid are you people . wall = lunacy . go bob casey !,1.0,how rac😹😆😄ist and stu😸😹pid are you peo😃😸ple . wall = lunacy . go bob casey !,0.0
"  "" race problem "" "" = white problem.diversity is the final solution to the white problem.diversity means #chasingdownwhites . """,1.0,""" ra😁😆ce problem "" "" = wh😸😇ite problem.divers😸ity is the fin😂al solu😁tion to the wh😻😂ite problem.divers😇ity means #chasingdownwhites . """,1.0
because the whites in charge are self-hating . they're still in charge though . white supremacy . :/,1.0,because the whi😺😂tes in😹 charge are self-hating . they're st😊😄ill in🤣 charge though . wh😺😁ite supremacy . :/,1.0
you're my favorite white supremacist,1.0,you're my favorite wh😇🤣ite supremac😆ist,1.0
obama created this level of misguided hate in america ! these people are feral animals  who,1.0,ob😄😂ama created this level of misguided ha😃😇te in😊 ame😹😃rica ! these people are fer😊al animals who,1.0
yet the white cuckolds are still there paying tons of money on these spoi,1.0,y😆😃et the wh😺😇ite cuckolds are still there paying tons of money on these spoi,1.0
suburbs are actually just well-constructed refugee camps for white people #altright,1.0,suburbs are actual😸ly just well-constructed refugee camps for wh😊😹ite peo😺😁ple #altright,1.0
where they all committed suicide . so what's you take on the jew involvement ?,1.0,where they all committed suicide . so what's you ta😃😄ke on the j😆😸ew in😆volve😸ment ?,0.0
are you embarrassed of your latina heritage ? in accordance with & other white nationalist groups alike  you are not white .,1.0,are you embarrassed of your latina heri😇😇tage ? in😁 accordance with & oth😁😁😊er wh😸😂ite nation😇😹al😆ist groups alike you are not white .,1.0
